"Topic","Words","Date","Market"
21,"compare",2018-11-19,"en-GB"
21,"airway",2018-11-19,"en-GB"
21,"travel",2018-11-19,"en-GB"
21,"price",2018-11-19,"en-GB"
21,"departure",2018-11-19,"en-GB"
21,"heathrow",2018-11-19,"en-GB"
21,"air",2018-11-19,"en-GB"
21,"status",2018-11-19,"en-GB"
21,"arrival",2018-11-19,"en-GB"
21,"manchester",2018-11-19,"en-GB"
21,"deal",2018-11-19,"en-GB"
21,"ryanair",2018-11-19,"en-GB"
21,"destination",2018-11-19,"en-GB"
21,"cheapest",2018-11-19,"en-GB"
21,"fly",2018-11-19,"en-GB"
22,"song",2018-11-19,"en-GB"
22,"lyric",2018-11-19,"en-GB"
22,"album",2018-11-19,"en-GB"
22,"love",2018-11-19,"en-GB"
22,"artist",2018-11-19,"en-GB"
22,"baby",2018-11-19,"en-GB"
22,"original",2018-11-19,"en-GB"
22,"chord",2018-11-19,"en-GB"
22,"meaning",2018-11-19,"en-GB"
22,"print",2018-11-19,"en-GB"
22,"version",2018-11-19,"en-GB"
22,"single",2018-11-19,"en-GB"
22,"video",2018-11-19,"en-GB"
22,"kid",2018-11-19,"en-GB"
22,"released",2018-11-19,"en-GB"
22,"hit",2018-11-19,"en-GB"
22,"little",2018-11-19,"en-GB"
22,"band",2018-11-19,"en-GB"
22,"girl",2018-11-19,"en-GB"
22,"official",2018-11-19,"en-GB"
23,"code",2018-11-19,"en-GB"
23,"discount",2018-11-19,"en-GB"
23,"voucher",2018-11-19,"en-GB"
23,"promo",2018-11-19,"en-GB"
23,"november",2018-11-19,"en-GB"
23,"coupon",2018-11-19,"en-GB"
23,"area",2018-11-19,"en-GB"
23,"tested",2018-11-19,"en-GB"
23,"country",2018-11-19,"en-GB"
23,"valid",2018-11-19,"en-GB"
23,"verified",2018-11-19,"en-GB"
23,"money",2018-11-19,"en-GB"
23,"offer",2018-11-19,"en-GB"
23,"latest",2018-11-19,"en-GB"
23,"saving",2018-11-19,"en-GB"
23,"spend",2018-11-19,"en-GB"
23,"deal",2018-11-19,"en-GB"
23,"international",2018-11-19,"en-GB"
23,"dialing",2018-11-19,"en-GB"
23,"list",2018-11-19,"en-GB"
24,"service",2018-11-19,"en-GB"
24,"customer",2018-11-19,"en-GB"
24,"support",2018-11-19,"en-GB"
24,"contact",2018-11-19,"en-GB"
24,"offer",2018-11-19,"en-GB"
24,"provide",2018-11-19,"en-GB"
24,"repair",2018-11-19,"en-GB"
24,"provider",2018-11-19,"en-GB"
24,"bus",2018-11-19,"en-GB"
24,"providing",2018-11-19,"en-GB"
24,"provides",2018-11-19,"en-GB"
24,"help",2018-11-19,"en-GB"
24,"team",2018-11-19,"en-GB"
24,"access",2018-11-19,"en-GB"
24,"financial",2018-11-19,"en-GB"
24,"advice",2018-11-19,"en-GB"
24,"hire",2018-11-19,"en-GB"
24,"client",2018-11-19,"en-GB"
24,"specialist",2018-11-19,"en-GB"
24,"solution",2018-11-19,"en-GB"
25,"time",2018-11-19,"en-GB"
25,"table",2018-11-19,"en-GB"
25,"zone",2018-11-19,"en-GB"
25,"clock",2018-11-19,"en-GB"
25,"hour",2018-11-19,"en-GB"
25,"opening",2018-11-19,"en-GB"
25,"current",2018-11-19,"en-GB"
25,"sunrise",2018-11-19,"en-GB"
25,"sunset",2018-11-19,"en-GB"
25,"minute",2018-11-19,"en-GB"
25,"dst",2018-11-19,"en-GB"
25,"gmt",2018-11-19,"en-GB"
25,"date",2018-11-19,"en-GB"
25,"cinema",2018-11-19,"en-GB"
25,"daylight",2018-11-19,"en-GB"
25,"sunday",2018-11-19,"en-GB"
25,"difference",2018-11-19,"en-GB"
25,"multiplication",2018-11-19,"en-GB"
25,"moonrise",2018-11-19,"en-GB"
25,"long",2018-11-19,"en-GB"
26,"music",2018-11-19,"en-GB"
26,"youtube",2018-11-19,"en-GB"
26,"video",2018-11-19,"en-GB"
26,"amazon",2018-11-19,"en-GB"
26,"album",2018-11-19,"en-GB"
26,"listen",2018-11-19,"en-GB"
26,"sheet",2018-11-19,"en-GB"
26,"artist",2018-11-19,"en-GB"
26,"sound",2018-11-19,"en-GB"
26,"piano",2018-11-19,"en-GB"
26,"stream",2018-11-19,"en-GB"
26,"channel",2018-11-19,"en-GB"
26,"live",2018-11-19,"en-GB"
26,"track",2018-11-19,"en-GB"
26,"record",2018-11-19,"en-GB"
26,"new",2018-11-19,"en-GB"
26,"official",2018-11-19,"en-GB"
26,"band",2018-11-19,"en-GB"
26,"musical",2018-11-19,"en-GB"
26,"play",2018-11-19,"en-GB"
27,"black",2018-11-19,"en-GB"
27,"friday",2018-11-19,"en-GB"
27,"deal",2018-11-19,"en-GB"
27,"best",2018-11-19,"en-GB"
27,"sale",2018-11-19,"en-GB"
27,"monday",2018-11-19,"en-GB"
27,"offer",2018-11-19,"en-GB"
27,"discount",2018-11-19,"en-GB"
27,"cyber",2018-11-19,"en-GB"
27,"november",2018-11-19,"en-GB"
27,"white",2018-11-19,"en-GB"
27,"amazon",2018-11-19,"en-GB"
27,"laptop",2018-11-19,"en-GB"
27,"exclusive",2018-11-19,"en-GB"
27,"xbox",2018-11-19,"en-GB"
27,"ops",2018-11-19,"en-GB"
27,"big",2018-11-19,"en-GB"
27,"bargain",2018-11-19,"en-GB"
27,"curry",2018-11-19,"en-GB"
27,"retailer",2018-11-19,"en-GB"
28,"rate",2018-11-19,"en-GB"
28,"currency",2018-11-19,"en-GB"
28,"exchange",2018-11-19,"en-GB"
28,"pound",2018-11-19,"en-GB"
28,"gbp",2018-11-19,"en-GB"
28,"dollar",2018-11-19,"en-GB"
28,"british",2018-11-19,"en-GB"
28,"convert",2018-11-19,"en-GB"
28,"euro",2018-11-19,"en-GB"
28,"usd",2018-11-19,"en-GB"
28,"sterling",2018-11-19,"en-GB"
28,"eur",2018-11-19,"en-GB"
28,"converter",2018-11-19,"en-GB"
28,"conversion",2018-11-19,"en-GB"
28,"foreign",2018-11-19,"en-GB"
28,"chart",2018-11-19,"en-GB"
28,"money",2018-11-19,"en-GB"
28,"live",2018-11-19,"en-GB"
28,"calculator",2018-11-19,"en-GB"
28,"stone",2018-11-19,"en-GB"
29,"london",2018-11-19,"en-GB"
29,"street",2018-11-19,"en-GB"
29,"theatre",2018-11-19,"en-GB"
29,"station",2018-11-19,"en-GB"
29,"kingdom",2018-11-19,"en-GB"
29,"east",2018-11-19,"en-GB"
29,"restaurant",2018-11-19,"en-GB"
29,"england",2018-11-19,"en-GB"
29,"united",2018-11-19,"en-GB"
29,"road",2018-11-19,"en-GB"
29,"south",2018-11-19,"en-GB"
29,"west",2018-11-19,"en-GB"
29,"borough",2018-11-19,"en-GB"
29,"bridge",2018-11-19,"en-GB"
29,"tower",2018-11-19,"en-GB"
29,"central",2018-11-19,"en-GB"
29,"underground",2018-11-19,"en-GB"
29,"royal",2018-11-19,"en-GB"
29,"king",2018-11-19,"en-GB"
29,"event",2018-11-19,"en-GB"
3,"job",2018-11-19,"en-GB"
3,"apply",2018-11-19,"en-GB"
3,"hiring",2018-11-19,"en-GB"
3,"indeedcouk",2018-11-19,"en-GB"
3,"site",2018-11-19,"en-GB"
3,"largest",2018-11-19,"en-GB"
3,"world",2018-11-19,"en-GB"
3,"totaljobs",2018-11-19,"en-GB"
3,"career",2018-11-19,"en-GB"
3,"vacancy",2018-11-19,"en-GB"
3,"noticed",2018-11-19,"en-GB"
3,"recruitment",2018-11-19,"en-GB"
3,"latest",2018-11-19,"en-GB"
3,"search",2018-11-19,"en-GB"
3,"instant",2018-11-19,"en-GB"
3,"salary",2018-11-19,"en-GB"
3,"match",2018-11-19,"en-GB"
3,"manager",2018-11-19,"en-GB"
3,"reedcouk",2018-11-19,"en-GB"
3,"today",2018-11-19,"en-GB"
30,"card",2018-11-19,"en-GB"
30,"credit",2018-11-19,"en-GB"
30,"payment",2018-11-19,"en-GB"
30,"debit",2018-11-19,"en-GB"
30,"greeting",2018-11-19,"en-GB"
30,"balance",2018-11-19,"en-GB"
30,"sim",2018-11-19,"en-GB"
30,"pay",2018-11-19,"en-GB"
30,"money",2018-11-19,"en-GB"
30,"birthday",2018-11-19,"en-GB"
30,"loan",2018-11-19,"en-GB"
30,"reward",2018-11-19,"en-GB"
30,"graphic",2018-11-19,"en-GB"
30,"transfer",2018-11-19,"en-GB"
30,"apply",2018-11-19,"en-GB"
30,"purchase",2018-11-19,"en-GB"
30,"online",2018-11-19,"en-GB"
30,"travel",2018-11-19,"en-GB"
30,"visa",2018-11-19,"en-GB"
30,"memory",2018-11-19,"en-GB"
31,"delivery",2018-11-19,"en-GB"
31,"store",2018-11-19,"en-GB"
31,"buy",2018-11-19,"en-GB"
31,"online",2018-11-19,"en-GB"
31,"order",2018-11-19,"en-GB"
31,"product",2018-11-19,"en-GB"
31,"range",2018-11-19,"en-GB"
31,"price",2018-11-19,"en-GB"
31,"amazon",2018-11-19,"en-GB"
31,"shop",2018-11-19,"en-GB"
31,"book",2018-11-19,"en-GB"
31,"shopping",2018-11-19,"en-GB"
31,"low",2018-11-19,"en-GB"
31,"argo",2018-11-19,"en-GB"
31,"day",2018-11-19,"en-GB"
31,"eligible",2018-11-19,"en-GB"
31,"today",2018-11-19,"en-GB"
31,"selection",2018-11-19,"en-GB"
31,"fast",2018-11-19,"en-GB"
31,"collection",2018-11-19,"en-GB"
32,"work",2018-11-19,"en-GB"
32,"project",2018-11-19,"en-GB"
32,"management",2018-11-19,"en-GB"
32,"design",2018-11-19,"en-GB"
32,"help",2018-11-19,"en-GB"
32,"need",2018-11-19,"en-GB"
32,"make",2018-11-19,"en-GB"
32,"group",2018-11-19,"en-GB"
32,"way",2018-11-19,"en-GB"
32,"development",2018-11-19,"en-GB"
32,"support",2018-11-19,"en-GB"
32,"building",2018-11-19,"en-GB"
32,"plan",2018-11-19,"en-GB"
32,"process",2018-11-19,"en-GB"
32,"team",2018-11-19,"en-GB"
32,"working",2018-11-19,"en-GB"
32,"software",2018-11-19,"en-GB"
32,"new",2018-11-19,"en-GB"
32,"research",2018-11-19,"en-GB"
32,"life",2018-11-19,"en-GB"
33,"child",2018-11-19,"en-GB"
33,"young",2018-11-19,"en-GB"
33,"kid",2018-11-19,"en-GB"
33,"family",2018-11-19,"en-GB"
33,"parent",2018-11-19,"en-GB"
33,"adult",2018-11-19,"en-GB"
33,"age",2018-11-19,"en-GB"
33,"learning",2018-11-19,"en-GB"
33,"baby",2018-11-19,"en-GB"
33,"childrens",2018-11-19,"en-GB"
33,"safeguarding",2018-11-19,"en-GB"
33,"activity",2018-11-19,"en-GB"
33,"toy",2018-11-19,"en-GB"
33,"people",2018-11-19,"en-GB"
33,"development",2018-11-19,"en-GB"
33,"support",2018-11-19,"en-GB"
33,"early",2018-11-19,"en-GB"
33,"abuse",2018-11-19,"en-GB"
33,"need",2018-11-19,"en-GB"
33,"book",2018-11-19,"en-GB"
34,"home",2018-11-19,"en-GB"
34,"furniture",2018-11-19,"en-GB"
34,"door",2018-11-19,"en-GB"
34,"garden",2018-11-19,"en-GB"
34,"kitchen",2018-11-19,"en-GB"
34,"room",2018-11-19,"en-GB"
34,"nursing",2018-11-19,"en-GB"
34,"housing",2018-11-19,"en-GB"
34,"residential",2018-11-19,"en-GB"
34,"new",2018-11-19,"en-GB"
34,"bed",2018-11-19,"en-GB"
34,"bedroom",2018-11-19,"en-GB"
34,"diy",2018-11-19,"en-GB"
34,"house",2018-11-19,"en-GB"
34,"living",2018-11-19,"en-GB"
34,"bathroom",2018-11-19,"en-GB"
34,"family",2018-11-19,"en-GB"
34,"wall",2018-11-19,"en-GB"
34,"design",2018-11-19,"en-GB"
34,"improvement",2018-11-19,"en-GB"
35,"crossword",2018-11-19,"en-GB"
35,"clue",2018-11-19,"en-GB"
35,"answer",2018-11-19,"en-GB"
35,"puzzle",2018-11-19,"en-GB"
35,"solver",2018-11-19,"en-GB"
35,"synonym",2018-11-19,"en-GB"
35,"anagram",2018-11-19,"en-GB"
35,"solution",2018-11-19,"en-GB"
35,"daily",2018-11-19,"en-GB"
35,"possible",2018-11-19,"en-GB"
35,"question",2018-11-19,"en-GB"
35,"related",2018-11-19,"en-GB"
35,"seen",2018-11-19,"en-GB"
35,"definition",2018-11-19,"en-GB"
35,"solve",2018-11-19,"en-GB"
35,"spotted",2018-11-19,"en-GB"
35,"mirror",2018-11-19,"en-GB"
35,"able",2018-11-19,"en-GB"
35,"quiz",2018-11-19,"en-GB"
35,"cryptic",2018-11-19,"en-GB"
36,"cooky",2018-11-19,"en-GB"
36,"data",2018-11-19,"en-GB"
36,"use",2018-11-19,"en-GB"
36,"website",2018-11-19,"en-GB"
36,"site",2018-11-19,"en-GB"
36,"information",2018-11-19,"en-GB"
36,"web",2018-11-19,"en-GB"
36,"experience",2018-11-19,"en-GB"
36,"computer",2018-11-19,"en-GB"
36,"policy",2018-11-19,"en-GB"
36,"page",2018-11-19,"en-GB"
36,"cookie",2018-11-19,"en-GB"
36,"access",2018-11-19,"en-GB"
36,"browser",2018-11-19,"en-GB"
36,"allow",2018-11-19,"en-GB"
36,"click",2018-11-19,"en-GB"
36,"using",2018-11-19,"en-GB"
36,"internet",2018-11-19,"en-GB"
36,"content",2018-11-19,"en-GB"
36,"user",2018-11-19,"en-GB"
37,"file",2018-11-19,"en-GB"
37,"open",2018-11-19,"en-GB"
37,"pdf",2018-11-19,"en-GB"
37,"folder",2018-11-19,"en-GB"
37,"format",2018-11-19,"en-GB"
37,"document",2018-11-19,"en-GB"
37,"program",2018-11-19,"en-GB"
37,"click",2018-11-19,"en-GB"
37,"text",2018-11-19,"en-GB"
37,"extension",2018-11-19,"en-GB"
37,"computer",2018-11-19,"en-GB"
37,"convert",2018-11-19,"en-GB"
37,"drive",2018-11-19,"en-GB"
37,"software",2018-11-19,"en-GB"
37,"select",2018-11-19,"en-GB"
37,"excel",2018-11-19,"en-GB"
37,"want",2018-11-19,"en-GB"
37,"application",2018-11-19,"en-GB"
37,"type",2018-11-19,"en-GB"
37,"adobe",2018-11-19,"en-GB"
38,"woman",2018-11-19,"en-GB"
38,"men",2018-11-19,"en-GB"
38,"shoe",2018-11-19,"en-GB"
38,"boot",2018-11-19,"en-GB"
38,"clothing",2018-11-19,"en-GB"
38,"jacket",2018-11-19,"en-GB"
38,"shop",2018-11-19,"en-GB"
38,"coat",2018-11-19,"en-GB"
38,"style",2018-11-19,"en-GB"
38,"range",2018-11-19,"en-GB"
38,"size",2018-11-19,"en-GB"
38,"fashion",2018-11-19,"en-GB"
38,"bag",2018-11-19,"en-GB"
38,"nike",2018-11-19,"en-GB"
38,"leather",2018-11-19,"en-GB"
38,"online",2018-11-19,"en-GB"
38,"adidas",2018-11-19,"en-GB"
38,"trainer",2018-11-19,"en-GB"
38,"lady",2018-11-19,"en-GB"
38,"selection",2018-11-19,"en-GB"
39,"holiday",2018-11-19,"en-GB"
39,"cottage",2018-11-19,"en-GB"
39,"book",2018-11-19,"en-GB"
39,"travel",2018-11-19,"en-GB"
39,"date",2018-11-19,"en-GB"
39,"break",2018-11-19,"en-GB"
39,"term",2018-11-19,"en-GB"
39,"beach",2018-11-19,"en-GB"
39,"cruise",2018-11-19,"en-GB"
39,"calendar",2018-11-19,"en-GB"
39,"destination",2018-11-19,"en-GB"
39,"family",2018-11-19,"en-GB"
39,"inclusive",2018-11-19,"en-GB"
39,"package",2018-11-19,"en-GB"
39,"island",2018-11-19,"en-GB"
39,"resort",2018-11-19,"en-GB"
39,"accommodation",2018-11-19,"en-GB"
39,"tour",2018-11-19,"en-GB"
39,"discover",2018-11-19,"en-GB"
39,"ski",2018-11-19,"en-GB"
4,"property",2018-11-19,"en-GB"
4,"sale",2018-11-19,"en-GB"
4,"agent",2018-11-19,"en-GB"
4,"estate",2018-11-19,"en-GB"
4,"flat",2018-11-19,"en-GB"
4,"rent",2018-11-19,"en-GB"
4,"house",2018-11-19,"en-GB"
4,"rightmove",2018-11-19,"en-GB"
4,"bedroom",2018-11-19,"en-GB"
4,"portal",2018-11-19,"en-GB"
4,"search",2018-11-19,"en-GB"
4,"developer",2018-11-19,"en-GB"
4,"letting",2018-11-19,"en-GB"
4,"datadriven",2018-11-19,"en-GB"
4,"buy",2018-11-19,"en-GB"
4,"leading",2018-11-19,"en-GB"
4,"zoopla",2018-11-19,"en-GB"
4,"primelocation",2018-11-19,"en-GB"
4,"largest",2018-11-19,"en-GB"
4,"browse",2018-11-19,"en-GB"
40,"dog",2018-11-19,"en-GB"
40,"pet",2018-11-19,"en-GB"
40,"puppy",2018-11-19,"en-GB"
40,"cat",2018-11-19,"en-GB"
40,"animal",2018-11-19,"en-GB"
40,"breed",2018-11-19,"en-GB"
40,"rescue",2018-11-19,"en-GB"
40,"rehome",2018-11-19,"en-GB"
40,"kennel",2018-11-19,"en-GB"
40,"rehoming",2018-11-19,"en-GB"
40,"vet",2018-11-19,"en-GB"
40,"sell",2018-11-19,"en-GB"
40,"food",2018-11-19,"en-GB"
40,"petshomes",2018-11-19,"en-GB"
40,"grooming",2018-11-19,"en-GB"
40,"owner",2018-11-19,"en-GB"
40,"toy",2018-11-19,"en-GB"
40,"terrier",2018-11-19,"en-GB"
40,"veterinary",2018-11-19,"en-GB"
40,"breeder",2018-11-19,"en-GB"
41,"movie",2018-11-19,"en-GB"
41,"watch",2018-11-19,"en-GB"
41,"online",2018-11-19,"en-GB"
41,"film",2018-11-19,"en-GB"
41,"episode",2018-11-19,"en-GB"
41,"series",2018-11-19,"en-GB"
41,"cinema",2018-11-19,"en-GB"
41,"season",2018-11-19,"en-GB"
41,"channel",2018-11-19,"en-GB"
41,"streaming",2018-11-19,"en-GB"
41,"putlocker",2018-11-19,"en-GB"
41,"trailer",2018-11-19,"en-GB"
41,"netflix",2018-11-19,"en-GB"
41,"stream",2018-11-19,"en-GB"
41,"best",2018-11-19,"en-GB"
41,"queue",2018-11-19,"en-GB"
41,"subtitle",2018-11-19,"en-GB"
41,"star",2018-11-19,"en-GB"
41,"dvd",2018-11-19,"en-GB"
41,"sky",2018-11-19,"en-GB"
42,"football",2018-11-19,"en-GB"
42,"league",2018-11-19,"en-GB"
42,"sport",2018-11-19,"en-GB"
42,"club",2018-11-19,"en-GB"
42,"team",2018-11-19,"en-GB"
42,"fixture",2018-11-19,"en-GB"
42,"rugby",2018-11-19,"en-GB"
42,"result",2018-11-19,"en-GB"
42,"premier",2018-11-19,"en-GB"
42,"cup",2018-11-19,"en-GB"
42,"score",2018-11-19,"en-GB"
42,"player",2018-11-19,"en-GB"
42,"match",2018-11-19,"en-GB"
42,"live",2018-11-19,"en-GB"
42,"sky",2018-11-19,"en-GB"
42,"season",2018-11-19,"en-GB"
42,"england",2018-11-19,"en-GB"
42,"table",2018-11-19,"en-GB"
42,"uefa",2018-11-19,"en-GB"
42,"soccer",2018-11-19,"en-GB"
43,"house",2018-11-19,"en-GB"
43,"price",2018-11-19,"en-GB"
43,"average",2018-11-19,"en-GB"
43,"sold",2018-11-19,"en-GB"
43,"road",2018-11-19,"en-GB"
43,"property",2018-11-19,"en-GB"
43,"postcode",2018-11-19,"en-GB"
43,"checker",2018-11-19,"en-GB"
43,"value",2018-11-19,"en-GB"
43,"data",2018-11-19,"en-GB"
43,"tool",2018-11-19,"en-GB"
43,"exactly",2018-11-19,"en-GB"
43,"information",2018-11-19,"en-GB"
43,"rightmove",2018-11-19,"en-GB"
43,"based",2018-11-19,"en-GB"
43,"registry",2018-11-19,"en-GB"
43,"land",2018-11-19,"en-GB"
43,"current",2018-11-19,"en-GB"
43,"street",2018-11-19,"en-GB"
43,"address",2018-11-19,"en-GB"
44,"map",2018-11-19,"en-GB"
44,"opening",2018-11-19,"en-GB"
44,"contact",2018-11-19,"en-GB"
44,"direction",2018-11-19,"en-GB"
44,"local",2018-11-19,"en-GB"
44,"search",2018-11-19,"en-GB"
44,"photo",2018-11-19,"en-GB"
44,"yell",2018-11-19,"en-GB"
44,"review",2018-11-19,"en-GB"
44,"video",2018-11-19,"en-GB"
44,"hour",2018-11-19,"en-GB"
44,"road",2018-11-19,"en-GB"
44,"phone",2018-11-19,"en-GB"
44,"street",2018-11-19,"en-GB"
44,"address",2018-11-19,"en-GB"
44,"driving",2018-11-19,"en-GB"
44,"time",2018-11-19,"en-GB"
44,"submit",2018-11-19,"en-GB"
44,"postcode",2018-11-19,"en-GB"
44,"location",2018-11-19,"en-GB"
45,"google",2018-11-19,"en-GB"
45,"map",2018-11-19,"en-GB"
45,"chrome",2018-11-19,"en-GB"
45,"search",2018-11-19,"en-GB"
45,"web",2018-11-19,"en-GB"
45,"webpage",2018-11-19,"en-GB"
45,"gmail",2018-11-19,"en-GB"
45,"browser",2018-11-19,"en-GB"
45,"image",2018-11-19,"en-GB"
45,"android",2018-11-19,"en-GB"
45,"exactly",2018-11-19,"en-GB"
45,"feature",2018-11-19,"en-GB"
45,"view",2018-11-19,"en-GB"
45,"help",2018-11-19,"en-GB"
45,"app",2018-11-19,"en-GB"
45,"apps",2018-11-19,"en-GB"
45,"special",2018-11-19,"en-GB"
45,"driving",2018-11-19,"en-GB"
45,"looking",2018-11-19,"en-GB"
45,"world",2018-11-19,"en-GB"
46,"bank",2018-11-19,"en-GB"
46,"banking",2018-11-19,"en-GB"
46,"lloyd",2018-11-19,"en-GB"
46,"financial",2018-11-19,"en-GB"
46,"loan",2018-11-19,"en-GB"
46,"mortgage",2018-11-19,"en-GB"
46,"barclays",2018-11-19,"en-GB"
46,"plc",2018-11-19,"en-GB"
46,"branch",2018-11-19,"en-GB"
46,"scotland",2018-11-19,"en-GB"
46,"money",2018-11-19,"en-GB"
46,"online",2018-11-19,"en-GB"
46,"credit",2018-11-19,"en-GB"
46,"hsbc",2018-11-19,"en-GB"
46,"internet",2018-11-19,"en-GB"
46,"personal",2018-11-19,"en-GB"
46,"authority",2018-11-19,"en-GB"
46,"investment",2018-11-19,"en-GB"
46,"natwest",2018-11-19,"en-GB"
46,"finance",2018-11-19,"en-GB"
47,"sale",2018-11-19,"en-GB"
47,"used",2018-11-19,"en-GB"
47,"new",2018-11-19,"en-GB"
47,"dealer",2018-11-19,"en-GB"
47,"gumtree",2018-11-19,"en-GB"
47,"ford",2018-11-19,"en-GB"
47,"vehicle",2018-11-19,"en-GB"
47,"van",2018-11-19,"en-GB"
47,"bmw",2018-11-19,"en-GB"
47,"classified",2018-11-19,"en-GB"
47,"motor",2018-11-19,"en-GB"
47,"hand",2018-11-19,"en-GB"
47,"sell",2018-11-19,"en-GB"
47,"model",2018-11-19,"en-GB"
47,"range",2018-11-19,"en-GB"
47,"audi",2018-11-19,"en-GB"
47,"bike",2018-11-19,"en-GB"
47,"second",2018-11-19,"en-GB"
47,"auto",2018-11-19,"en-GB"
47,"site",2018-11-19,"en-GB"
48,"facebook",2018-11-19,"en-GB"
48,"people",2018-11-19,"en-GB"
48,"connect",2018-11-19,"en-GB"
48,"power",2018-11-19,"en-GB"
48,"know",2018-11-19,"en-GB"
48,"join",2018-11-19,"en-GB"
48,"named",2018-11-19,"en-GB"
48,"share",2018-11-19,"en-GB"
48,"view",2018-11-19,"en-GB"
48,"friend",2018-11-19,"en-GB"
48,"profile",2018-11-19,"en-GB"
48,"family",2018-11-19,"en-GB"
48,"tweet",2018-11-19,"en-GB"
48,"log",2018-11-19,"en-GB"
48,"instagram",2018-11-19,"en-GB"
48,"post",2018-11-19,"en-GB"
48,"make",2018-11-19,"en-GB"
48,"page",2018-11-19,"en-GB"
48,"video",2018-11-19,"en-GB"
48,"follower",2018-11-19,"en-GB"
49,"insurance",2018-11-19,"en-GB"
49,"policy",2018-11-19,"en-GB"
49,"cover",2018-11-19,"en-GB"
49,"quote",2018-11-19,"en-GB"
49,"travel",2018-11-19,"en-GB"
49,"compare",2018-11-19,"en-GB"
49,"claim",2018-11-19,"en-GB"
49,"national",2018-11-19,"en-GB"
49,"broker",2018-11-19,"en-GB"
49,"insurer",2018-11-19,"en-GB"
49,"life",2018-11-19,"en-GB"
49,"financial",2018-11-19,"en-GB"
49,"driver",2018-11-19,"en-GB"
49,"pet",2018-11-19,"en-GB"
49,"pay",2018-11-19,"en-GB"
49,"customer",2018-11-19,"en-GB"
49,"liability",2018-11-19,"en-GB"
49,"need",2018-11-19,"en-GB"
49,"cost",2018-11-19,"en-GB"
49,"money",2018-11-19,"en-GB"
5,"school",2018-11-19,"en-GB"
5,"primary",2018-11-19,"en-GB"
5,"academy",2018-11-19,"en-GB"
5,"pupil",2018-11-19,"en-GB"
5,"secondary",2018-11-19,"en-GB"
5,"education",2018-11-19,"en-GB"
5,"college",2018-11-19,"en-GB"
5,"term",2018-11-19,"en-GB"
5,"teacher",2018-11-19,"en-GB"
5,"comparison",2018-11-19,"en-GB"
5,"high",2018-11-19,"en-GB"
5,"welcome",2018-11-19,"en-GB"
5,"parent",2018-11-19,"en-GB"
5,"girl",2018-11-19,"en-GB"
5,"catholic",2018-11-19,"en-GB"
5,"date",2018-11-19,"en-GB"
5,"list",2018-11-19,"en-GB"
5,"boy",2018-11-19,"en-GB"
5,"community",2018-11-19,"en-GB"
5,"independent",2018-11-19,"en-GB"
50,"blood",2018-11-19,"en-GB"
50,"pain",2018-11-19,"en-GB"
50,"cause",2018-11-19,"en-GB"
50,"symptom",2018-11-19,"en-GB"
50,"body",2018-11-19,"en-GB"
50,"disease",2018-11-19,"en-GB"
50,"heart",2018-11-19,"en-GB"
50,"treatment",2018-11-19,"en-GB"
50,"cancer",2018-11-19,"en-GB"
50,"pressure",2018-11-19,"en-GB"
50,"skin",2018-11-19,"en-GB"
50,"muscle",2018-11-19,"en-GB"
50,"condition",2018-11-19,"en-GB"
50,"common",2018-11-19,"en-GB"
50,"infection",2018-11-19,"en-GB"
50,"type",2018-11-19,"en-GB"
50,"effect",2018-11-19,"en-GB"
50,"diabetes",2018-11-19,"en-GB"
50,"patient",2018-11-19,"en-GB"
50,"drug",2018-11-19,"en-GB"
51,"business",2018-11-19,"en-GB"
51,"small",2018-11-19,"en-GB"
51,"directory",2018-11-19,"en-GB"
51,"customer",2018-11-19,"en-GB"
51,"marketing",2018-11-19,"en-GB"
51,"management",2018-11-19,"en-GB"
51,"finance",2018-11-19,"en-GB"
51,"market",2018-11-19,"en-GB"
51,"solution",2018-11-19,"en-GB"
51,"local",2018-11-19,"en-GB"
51,"accounting",2018-11-19,"en-GB"
51,"enterprise",2018-11-19,"en-GB"
51,"commercial",2018-11-19,"en-GB"
51,"industry",2018-11-19,"en-GB"
51,"strategy",2018-11-19,"en-GB"
51,"owner",2018-11-19,"en-GB"
51,"vat",2018-11-19,"en-GB"
51,"looking",2018-11-19,"en-GB"
51,"firm",2018-11-19,"en-GB"
51,"banking",2018-11-19,"en-GB"
52,"paper",2018-11-19,"en-GB"
52,"gcse",2018-11-19,"en-GB"
52,"math",2018-11-19,"en-GB"
52,"exam",2018-11-19,"en-GB"
52,"question",2018-11-19,"en-GB"
52,"resource",2018-11-19,"en-GB"
52,"aqa",2018-11-19,"en-GB"
52,"revision",2018-11-19,"en-GB"
52,"level",2018-11-19,"en-GB"
52,"teacher",2018-11-19,"en-GB"
52,"edexcel",2018-11-19,"en-GB"
52,"mark",2018-11-19,"en-GB"
52,"student",2018-11-19,"en-GB"
52,"english",2018-11-19,"en-GB"
52,"science",2018-11-19,"en-GB"
52,"scheme",2018-11-19,"en-GB"
52,"language",2018-11-19,"en-GB"
52,"teaching",2018-11-19,"en-GB"
52,"worksheet",2018-11-19,"en-GB"
52,"mathematics",2018-11-19,"en-GB"
53,"law",2018-11-19,"en-GB"
53,"court",2018-11-19,"en-GB"
53,"act",2018-11-19,"en-GB"
53,"legal",2018-11-19,"en-GB"
53,"pension",2018-11-19,"en-GB"
53,"solicitor",2018-11-19,"en-GB"
53,"case",2018-11-19,"en-GB"
